Binary source ID,True distance [pc],True RA [deg],True Dec [deg],Primary stellar mass [M_\odot],Secondary stellar mass [M_\odot],Apparent stellar mass [M_\odot],Primary G-band mag,Secondary G-band mag,Apparent G-band mag,True period [days],True inclination [deg],True eccentricity,True omega [deg],True Omega [deg],True T_peri [days],Best-fit planet mass [M_J],Best-fit period [days],Best-fit inclination [deg],Best-fit eccentricity,Best-fit omega [deg],Best-fit Omega [deg],Best-fit T_peri [days],MCMC distance 16th [pc],MCMC distance 50th [pc],MCMC distance 84th [pc],MCMC period 16th [days],MCMC period 50th [days],MCMC period 84th [days],MCMC planet mass 16th [M_J],MCMC planet mass 50th [M_J],MCMC planet mass 84th [M_J],MCMC eccentricity 16th,MCMC eccentricity 50th,MCMC eccentricity 84th,MCMC inclination 16th [deg],MCMC inclination 50th [deg],MCMC inclination 84th [deg]
5748,403.14481,302.8511220231119,-32.282459368924535,0.61897,0.60995,0.75141,15.39505,15.48452,14.68629,3179.53898,143.0261,0.82567,309.0334,49.96897,312.99609,12.4606,3050.28634,147.76285,0.58899,318.75366,49.3856,392.51784,399.42887,401.6567,403.96167,2943.35825,3232.1596,3968.21045,12.1047,14.68816,24.86025,0.52715,0.73461,0.93435,114.63722,131.04767,145.2093
5749,292.90046,13.303816191849341,28.45373909693603,0.62152,0.6159,0.70908,15.14622,15.20151,14.42094,3773.2209,14.78185,0.41621,357.52237,329.28127,147.27755,10.32597,3361.91083,30.88696,0.39744,175.93422,147.62476,101.23687,292.42731,293.34474,294.26594,3247.56381,3434.73704,3726.76525,9.96225,10.7585,11.69483,0.32019,0.45376,0.60096,24.6522,34.41784,43.3904
5750,97.88043,174.10792991064196,-18.02048734716576,0.20742,0.19705,0.29384,16.95866,17.08603,16.26791,566.34833,97.13926,0.1734,230.90705,23.4236,81.23657,5.90428,565.31675,125.60221,0.23618,19.45372,29.95835,301.20523,97.76742,98.03539,98.29697,558.78824,564.76252,570.09474,5.8408,7.44556,21.83195,0.13441,0.59109,0.98053,103.33247,117.84903,134.49602
5751,102.30404,84.5901815068161,-76.95340635284542,0.19439,0.18949,0.2923,16.97992,17.05233,16.26294,1755.41077,66.48343,0.39933,167.44428,70.91793,63.92391,3.89469,1750.91546,65.3202,0.20617,35.11486,75.34999,1153.26785,101.96954,102.14479,102.32484,1713.14497,1755.92292,1797.59672,3.46883,3.9733,4.64958,0.06838,0.23064,0.51721,58.17464,65.72231,72.47166
5752,205.96951,255.97987054457946,37.03965514248751,0.27576,0.26303,0.3839,17.31211,17.44136,16.62223,3416.71484,17.29459,0.14248,312.41252,91.9585,159.35555,9.31627,3447.34858,26.93991,0.26965,8.43385,51.25987,337.42455,205.01913,205.96859,206.9299,3347.04612,3688.9079,4833.91101,8.99799,9.96252,11.51571,0.14832,0.39894,0.69293,25.73312,35.79133,46.08732
5753,168.50421,17.323779954529595,41.51034208412485,0.29897,0.28599,0.41182,16.82243,16.95062,16.13205,1413.5699,29.53479,0.25241,130.86911,54.08237,85.63071,9.97815,1445.13466,29.33883,0.50787,122.98595,30.26888,1423.73043,167.75757,168.4606,169.20095,1428.40658,1448.63994,1468.55692,9.86902,12.9313,31.74912,0.42098,0.71619,0.96046,32.37461,46.66766,68.58167
5754,195.20412,55.250638839993734,2.0561202813040764,0.80275,0.79862,0.94682,11.96358,12.00079,11.22945,904.83743,96.82949,0.20324,189.29676,194.10658,101.5035,11.47124,904.79383,93.17042,0.62076,82.9442,15.54376,284.44094,195.15425,195.49307,195.82459,892.27439,901.05425,908.82542,10.31098,15.45186,40.68685,0.53747,0.81299,0.9775,88.2479,92.01878,97.81312
5755,32.42226,138.4062254129426,-33.153586537672666,0.29191,0.27821,0.41207,13.13283,13.27212,12.44767,1059.12226,155.0807,0.38817,13.21476,294.42588,117.50284,11.32968,1058.75414,147.79914,0.26916,191.21055,107.15819,130.83186,32.41624,32.42276,32.42918,1058.31315,1058.76188,1059.21711,11.28324,11.3294,11.37672,0.26225,0.26896,0.27579,147.07753,147.76717,148.47708
5756,131.1688,7.965518765265895,31.81174540101619,0.32129,0.30514,0.44374,15.75988,15.90814,15.0789,3770.18059,112.63856,0.52804,259.48619,221.89332,417.60699,11.724,3915.98798,111.0593,0.54773,82.05873,40.486,465.34061,131.06301,131.31354,131.56743,3713.62753,4056.42768,4635.54317,11.11406,11.93155,12.90805,0.48322,0.5719,0.65715,107.79706,110.21474,112.6922
5757,232.50109,266.57812959527473,35.40388322901965,0.83145,0.82734,0.90775,12.70035,12.73223,11.9636,4342.2408,102.12818,0.71765,143.93959,278.01237,682.66928,6.64378,3479.69678,101.07675,0.56642,352.00446,101.75186,810.71551,231.99539,232.28501,232.5767,3430.06858,3781.10242,4502.2873,6.46559,7.6436,16.25683,0.53477,0.81582,0.98153,96.27243,100.07457,104.36315
5758,119.46516,317.7523305732317,54.0701407482633,0.1948,0.18929,0.28836,16.57475,16.66729,15.86746,1692.59816,30.64051,0.40287,75.34304,176.2671,177.39776,6.15658,1709.01658,39.83502,0.6896,66.00532,172.64131,120.12276,119.24411,119.43693,119.63773,1694.92426,1709.57192,1724.68223,5.4699,6.35067,8.4814,0.54832,0.70504,0.85551,34.77379,43.77502,53.70268
5759,126.45389,323.4673433240185,-53.598436906161204,0.21948,0.2072,0.32934,17.19814,17.34254,16.51537,1936.93206,19.09423,0.76589,349.23458,257.30314,305.71038,11.10035,1942.52709,47.28664,0.92744,90.28515,159.55462,329.34667,126.17819,126.63646,127.0986,1903.74012,1927.94147,1948.04567,7.50693,15.2267,69.25525,0.76892,0.96007,0.99783,35.98993,59.9877,82.90571
5760,89.3941,239.47582407661548,-12.932761783753882,0.15288,0.14291,0.23112,17.24718,17.49398,16.61101,1603.73248,102.21114,0.12268,261.82401,83.66573,249.07261,10.8918,1587.6788,100.42875,0.25097,257.39438,82.70688,256.52125,89.11008,89.38266,89.65713,1569.89623,1586.35607,1602.9194,10.29857,10.92301,11.57572,0.10939,0.22168,0.34243,98.08783,100.34258,102.61605
5761,175.74364,195.9707150922473,11.682576161638805,0.30669,0.29193,0.4192,16.27146,16.38569,15.5745,2573.88617,12.18842,0.40968,121.336,42.68407,352.38634,7.51532,2693.60194,27.37719,0.28127,25.20678,122.24216,163.76275,175.6027,176.18118,176.77068,2633.00634,2702.08359,2778.91136,7.15645,7.86514,8.7086,0.15847,0.31052,0.46658,25.23772,34.80695,43.24133
5762,507.82299,129.79470429648808,33.7057104936012,1.07559,1.06783,1.08661,13.02174,13.06419,12.29018,2098.78532,94.03948,0.65786,239.30734,200.99887,37.8653,11.33015,2033.73919,80.77928,0.25457,35.99232,15.14759,2000.82735,506.32059,508.48401,510.60781,1964.0272,2038.30967,2114.13798,10.57183,12.48437,18.57977,0.10357,0.38505,0.91553,69.93983,80.81473,90.16472
5763,177.06744,230.82759528119394,37.793360289241164,0.26849,0.24792,0.37667,17.06608,17.27953,16.415,753.2197,131.67923,0.79669,321.40877,126.34193,59.84509,11.4432,749.75504,118.46243,0.56011,326.95204,128.18624,61.74245,176.38172,177.13054,177.86324,741.67626,749.28291,756.21973,10.93755,16.05677,65.27247,0.48259,0.89366,0.9956,98.87997,112.57597,127.90821
5764,1007.01473,185.76540634738757,-51.81239866874039,1.06728,1.05936,1.10132,14.06829,14.11753,13.34005,1646.51106,114.94988,0.20351,226.82993,278.40214,183.74846,11.83594,1668.20029,151.53433,0.26231,117.70214,116.73442,433.36306,996.10737,1002.63599,1009.46239,1624.52383,1684.25489,1751.87637,12.21585,14.93899,28.22755,0.11966,0.42158,0.91268,110.72432,128.84467,143.80083
5765,66.50802,258.23731236099445,24.151425957443905,0.3335,0.33095,0.45072,14.49249,14.51099,13.74913,3068.27997,120.42113,0.54275,139.63652,43.29021,488.29674,1.45863,2930.20555,124.99445,0.37995,123.3744,44.32385,343.13277,66.43488,66.46452,66.49416,2866.86349,2940.52152,3029.10063,1.36858,1.46526,1.57494,0.29097,0.38913,0.48394,120.59253,124.38623,128.69044
5766,123.89679,37.439961345494496,42.63177560548899,0.40823,0.39573,0.56044,14.82409,14.92651,14.12151,4054.59016,163.72238,0.82957,254.94737,337.98866,314.20301,11.76663,3748.4584,164.08988,0.82241,31.20345,115.76492,310.61108,123.66605,123.82021,123.97234,3643.62056,3769.28991,3922.52117,11.51023,12.16298,13.4179,0.7948,0.83484,0.87565,149.54372,156.74151,163.56072
5767,239.8989,165.76817889100874,-50.995553170286385,0.82686,0.82205,0.91967,12.65678,12.69351,11.92241,989.91222,61.18999,0.34454,100.26421,102.62652,73.07068,8.65575,1006.62735,65.69167,0.24654,90.42158,105.76714,34.41176,239.64801,239.98107,240.31484,997.94464,1007.58819,1017.42462,7.90343,8.71113,9.72906,0.04796,0.18571,0.43223,59.59692,66.11857,71.95366
5768,438.68194,235.6910366768151,-24.0197070002515,0.74492,0.73883,0.87802,14.34444,14.4067,13.62255,1479.14022,30.62223,0.48899,276.34852,287.89128,99.54888,9.53378,1521.42161,28.44941,0.39524,8.97421,39.40955,946.19411,435.32975,437.07452,438.79797,1491.36483,1538.27828,1597.59299,9.9704,16.19221,70.55758,0.23175,0.86047,0.99402,39.75987,58.262,79.926
5769,146.60048,207.46834503111495,48.02472906473897,0.11891,0.11127,0.15821,18.78063,19.00282,18.13348,2684.94984,51.62655,0.49312,11.63324,137.21445,237.08884,8.11749,2688.00562,52.20319,0.46153,12.15601,142.45752,231.24605,145.01995,146.07151,147.15258,2612.52737,2704.62634,2815.10986,7.9244,10.2749,36.87256,0.44101,0.74835,0.98434,46.67075,57.74032,75.39896
5770,178.55808,201.97440295625728,-4.61636342043904,0.23215,0.2222,0.34789,17.66797,17.7888,16.97413,3479.7183,32.03411,0.5884,101.2795,199.85942,336.71729,9.31086,2741.60191,33.83905,0.63165,277.94614,80.68619,725.68797,179.24361,180.53817,181.8155,2671.40383,2827.36595,3203.00159,8.22303,11.35706,30.39843,0.44765,0.74941,0.96995,35.89935,52.79984,72.83422
5771,149.11495,51.733076575962926,19.695400586781556,0.22271,0.20969,0.31796,17.20486,17.35638,16.5254,2397.61784,41.3047,0.20137,89.34709,309.56465,36.11316,7.86633,2423.31109,45.78047,0.20535,274.52386,121.33968,48.13517,148.69322,149.34468,150.01341,2371.96222,2426.60982,2485.71113,7.27751,7.99549,8.77473,0.07813,0.20505,0.36007,38.29276,47.65253,55.21922
5772,153.54639,355.46845068994884,-15.624441029566086,0.31827,0.3103,0.3707,17.0218,17.11729,16.31592,1328.81901,30.63153,0.52465,267.04091,316.56727,61.74634,7.97481,1297.18481,60.91613,0.35029,62.29387,164.63118,39.41698,152.17938,152.84339,153.4944,1272.88051,1306.99794,1343.87659,7.50758,9.29376,17.0028,0.23697,0.53431,0.90117,53.73322,66.47326,77.43509
5773,282.8474,300.28422278602307,-2.953539808881782,0.63859,0.63275,0.74307,14.72304,14.77987,13.99851,764.51833,70.70122,0.43363,332.83115,169.79371,65.91229,12.05301,753.13509,77.001,0.43336,325.41113,154.19346,54.41942,282.3573,283.16828,283.96728,740.65066,751.19157,760.80418,11.47775,14.83339,42.26202,0.33847,0.75763,0.98929,64.57069,77.97849,87.63722
5774,69.76854,110.92117775607424,-49.688800385856894,0.21597,0.21251,0.31158,15.29423,15.33134,14.56005,1758.10767,80.7278,0.08972,192.35465,161.66654,167.96592,1.66757,1767.92001,81.4313,0.14714,259.58192,158.80797,477.30508,69.74179,69.78006,69.81757,1733.26941,1765.44454,1800.65186,1.55715,1.68583,1.81372,0.04905,0.146,0.28381,77.12368,81.4185,85.5333
5775,77.09048,334.8632141595194,38.641774372747335,0.22473,0.21403,0.32047,15.74443,15.87037,15.053,4979.74051,61.38784,0.86489,95.17247,197.66722,436.16741,7.02918,6209.38869,64.13741,0.90178,273.85231,18.37814,435.78385,77.05431,77.1201,77.18567,5834.14226,6703.38351,8001.07108,6.56741,7.24777,8.19796,0.88678,0.91368,0.93649,62.51977,65.69612,68.80637
5776,193.9588,101.17015707632432,-17.81148133225659,0.27313,0.26455,0.39436,17.02513,17.1099,16.31411,3313.31113,80.32987,0.69624,100.7873,91.61688,466.98402,6.2092,2586.91961,60.64385,0.78241,47.18367,82.42002,2569.58279,193.34144,194.21141,195.08388,2509.84896,2721.17549,3319.24831,5.652,15.69779,75.06764,0.78048,0.98363,0.99925,61.10379,78.99922,87.17276
5777,235.41553,292.74130410859306,75.06584820417129,1.2104,1.15898,1.41206,10.10746,10.12308,9.36267,772.97829,67.40379,0.10646,220.90633,191.99814,35.95674,12.14105,772.83319,54.17085,0.14493,238.9801,2.24423,101.92503,235.61232,235.89666,236.18502,766.04724,773.0828,780.91078,11.12157,12.58728,14.33205,0.06525,0.2069,0.45403,46.16123,56.02916,63.97322
5778,184.72112,91.94647348747273,34.86317645764634,0.65592,0.65011,0.73403,13.8856,13.94344,13.16156,1740.02153,164.71136,0.91219,212.4284,278.10178,79.72648,10.57803,1740.83738,141.48966,0.82277,358.21601,69.43657,61.10827,184.29933,184.56706,184.83589,1729.90016,1741.21717,1752.96057,10.05101,11.10047,15.49558,0.73841,0.84821,0.95239,126.50267,136.78879,148.76102
5779,112.74858,226.871612286696,-58.407891550774195,0.24143,0.2316,0.35634,15.86406,15.97295,15.16457,1371.37491,71.91642,0.55682,65.56758,84.51003,149.67817,5.46562,1336.51234,72.18139,0.37157,78.64539,82.80381,182.56546,112.82884,112.99957,113.17665,1319.97273,1336.56633,1352.3404,4.85678,5.36785,6.08203,0.17232,0.33723,0.51032,67.61959,72.1819,76.20741
5780,64.87624,44.83928061090367,31.819754805636144,0.14611,0.14396,0.22744,16.70624,16.76809,15.98415,1550.3147,83.88227,0.38304,276.97891,201.20986,102.82833,2.75814,1538.2433,80.01361,0.28381,45.1126,15.90058,1417.58951,64.77158,64.85973,64.95267,1517.25594,1540.14153,1562.62081,2.53416,2.75926,3.00033,0.11152,0.25485,0.40728,74.39132,80.11876,85.37983
5781,237.98166,125.47122304634836,-39.327718321342786,0.26441,0.24621,0.36727,17.89248,18.06955,17.22484,2184.14419,134.97564,0.25316,6.19562,8.30452,192.66106,11.18079,2219.00214,122.09351,0.54691,198.49587,8.46199,1368.46013,233.00164,234.69259,236.40419,2145.83484,2229.17365,2321.29659,9.95472,12.95402,37.85657,0.25582,0.72271,0.98856,104.27224,116.57753,130.01662
5782,251.27878,165.8786718108756,55.5500683691377,0.75718,0.75341,0.8193,13.69389,13.73033,12.95938,1040.68885,146.78,0.80938,75.26104,124.80957,133.65505,8.61224,1047.15472,134.14579,0.37235,287.39215,26.53151,1036.74627,251.54883,251.95919,252.37534,1042.6375,1051.70184,1061.30382,7.8374,8.74883,9.9003,0.21088,0.36994,0.52837,125.65473,131.96774,139.64967
5783,85.42896,167.3154437749569,64.88762250038216,0.16704,0.15855,0.24051,16.12408,16.26384,15.43914,647.79643,100.12855,0.79262,63.1227,63.5723,54.25819,4.52937,647.91387,116.43733,0.69459,58.52185,87.93841,24.18257,85.27231,85.36237,85.45164,643.43047,648.41351,653.03208,4.23163,5.98458,14.09088,0.62019,0.85153,0.97779,100.58759,110.23979,118.56736
5784,203.89629,57.61267369411399,49.73469167455695,0.60062,0.59764,0.69328,14.56051,14.5887,13.82194,1184.31027,113.88953,0.18925,2.38088,230.36642,160.12951,4.00832,1198.4349,136.67222,0.14386,109.21389,67.30258,1062.63415,203.87217,204.25479,204.65802,1172.69715,1200.69391,1235.09391,3.75708,4.62271,6.5877,0.09566,0.33703,0.83355,114.14076,127.18649,141.2819
5785,126.35576,56.069484203098696,20.888720817030794,0.29671,0.2836,0.33443,16.99857,17.12357,16.3067,720.26213,123.34155,0.3398,149.29558,110.50901,95.00977,8.47785,725.2926,132.087,0.40405,297.61768,165.66289,297.24929,125.31407,125.84598,126.38803,721.27941,727.40397,733.92655,7.53658,9.27065,21.16956,0.1333,0.45641,0.94466,110.509,125.23866,140.37377
5786,251.28714,23.763845315595574,-16.30990726175032,0.87696,0.86881,0.91327,11.90521,11.97133,11.1852,1232.23657,110.55469,0.5451,255.04411,106.7299,18.47722,11.81047,1194.51378,111.21636,0.38943,263.93786,111.86192,34.86785,252.0207,252.58099,253.13279,1179.44593,1192.53852,1206.84919,10.39118,12.10848,15.30274,0.15624,0.38437,0.67498,103.93269,110.09268,117.19461
5787,141.91531,259.2335482506171,-45.27985286508307,0.44696,0.43784,0.58314,14.68274,14.75734,13.96682,3873.32939,57.52121,0.5608,153.67621,54.63518,589.43828,8.96403,4124.78385,60.36862,0.56412,150.87743,56.0526,584.10865,141.68628,141.87578,142.06687,3959.41718,4265.00283,4719.89073,8.7111,9.06432,9.4579,0.51646,0.5891,0.66544,58.47907,60.77229,62.93951
5788,171.07545,229.90837751567585,-22.774934658285524,0.3168,0.30093,0.44341,16.50716,16.66333,15.82986,2745.49028,44.39517,0.60018,52.27955,154.32501,281.50944,12.01396,2803.40109,44.98437,0.61547,52.98661,152.63673,269.89366,170.02011,170.62466,171.23936,2759.33686,2811.42102,2872.35398,11.23855,12.29341,13.6428,0.55678,0.63564,0.71897,40.95292,46.65068,51.6403
5789,45.90271,139.22626096017123,-42.266703190325735,0.15462,0.15162,0.23929,15.60206,15.6479,14.87216,2653.12129,117.19525,0.14395,87.19191,341.17668,77.98305,1.72333,2638.78381,116.39765,0.17999,221.01603,162.84712,2357.01548,45.86097,45.88132,45.90143,2610.94859,2642.41593,2673.96802,1.65663,1.72073,1.7855,0.1069,0.1699,0.23366,114.11814,116.42067,118.80614
5790,110.19408,138.40543308186182,14.729801040956744,0.47593,0.46539,0.60691,13.92797,14.02112,13.22097,439.08472,61.93053,0.33129,35.0319,252.77273,21.52342,12.69755,438.66317,58.95257,0.387,214.42988,77.93946,25.32193,110.01826,110.12883,110.23795,437.54882,438.68765,439.85405,11.94477,12.83284,13.79815,0.29274,0.39393,0.50266,54.94603,59.30783,63.1984
5791,319.76355,221.1882979183125,-43.90185061079778,0.72349,0.71792,0.82076,14.20738,14.25614,13.47891,1353.11944,71.27672,0.42387,206.99432,235.47973,34.94437,10.76008,1365.88922,61.29628,0.31097,358.54946,63.61128,1294.88224,317.4838,318.29566,319.13156,1342.86552,1363.54877,1384.38577,9.88725,11.02474,12.32592,0.1814,0.3486,0.53156,54.21384,62.50649,69.41173
5792,330.13482,48.19420550720841,-32.87802253113729,0.47989,0.46849,0.63308,16.32826,16.42999,15.62536,2899.01818,81.76881,0.72157,216.01886,3.73678,218.65993,11.15355,3131.86533,87.87416,0.67147,198.51888,5.45633,139.5056,327.45946,329.04042,330.59891,3037.74759,3385.49036,4348.96218,11.19603,19.69631,82.58301,0.76012,0.98103,0.99923,82.92682,88.93618,94.15671
5793,310.72012,40.59758988565654,18.437387979302734,0.68713,0.68277,0.76756,14.67772,14.71952,13.94584,2752.95678,117.24512,0.26159,53.28976,98.88371,77.76239,6.73129,2524.73116,138.224,0.36395,358.57425,106.07634,2264.00013,309.41363,310.36307,311.31918,2449.07717,2539.85018,2639.95679,6.23434,7.12359,8.2013,0.17463,0.37429,0.57678,122.81676,132.61354,144.41016
5794,59.04897,107.8047744830813,-5.910771769299051,0.1492,0.14495,0.11749,16.83449,16.9635,16.14451,681.05509,138.17521,0.38086,198.61699,105.58791,51.59806,4.75728,673.80732,127.09203,0.44259,227.36345,116.16975,97.27948,59.0879,59.17185,59.25546,670.85084,674.07914,677.51257,4.41435,4.77839,5.21175,0.33494,0.4413,0.55115,122.76229,126.76187,131.35238
5795,216.16277,227.90775479312487,-79.90737077524099,0.43069,0.41859,0.58282,15.91593,16.01555,15.21202,1020.48943,49.22324,0.78614,188.76781,97.42756,92.1512,8.61237,1038.06662,67.75116,0.45951,120.31553,93.94595,946.39621,215.805,216.32724,216.86996,1022.23246,1042.80568,1064.10632,7.99919,10.5601,25.99092,0.38834,0.70809,0.97168,61.57378,72.32437,81.74792
5796,400.40769,285.37704500054923,53.2356332889943,0.63818,0.63388,0.76648,15.24206,15.28789,14.51216,2483.72204,96.67505,0.17804,5.73038,3.81495,284.91148,8.93974,2554.27429,99.87382,0.31219,120.92713,177.56164,2483.53293,399.16295,400.46766,401.80316,2466.76852,2571.2958,2669.44184,7.49419,9.13752,12.43371,0.11711,0.39018,0.78904,92.73659,99.77996,109.00319
5797,167.31119,147.27708560332988,-56.06149643553089,0.47152,0.46768,0.61817,14.74759,14.78364,14.01289,1220.80123,82.01111,0.59992,270.32775,8.76411,130.47296,3.67722,1164.83227,78.02641,0.41907,300.15061,6.87164,230.38457,166.95839,167.12643,167.30685,1145.20953,1174.66141,1215.8655,3.41214,5.04257,17.50014,0.29409,0.85545,0.99344,71.88134,82.12326,88.38219
5798,386.72878,88.45290349253062,28.38926162049621,0.82852,0.82461,0.88981,13.9714,14.00357,13.23479,2594.15001,103.80026,0.37311,226.37427,304.26831,232.30295,12.512,2135.70909,139.05894,0.90756,251.70107,32.77357,2015.2714,385.19227,386.56892,387.98865,2095.9635,2166.17039,2281.33328,11.53074,42.23289,157.27209,0.86758,0.99173,0.99937,93.58657,102.31226,126.76329
5799,246.75234,68.67294987325667,64.48457167928142,0.74927,0.7438,0.85499,13.30725,13.36523,12.58328,1932.10115,157.18157,0.75607,150.45148,6.5207,9.94973,12.52067,1953.65885,140.93976,0.69979,184.02942,40.39009,16.49942,246.55171,246.95961,247.37329,1938.73768,1954.47063,1971.03483,11.94975,12.86631,14.02533,0.6468,0.72308,0.8076,133.43054,139.92999,148.70644
5800,164.91337,95.1050016501552,46.04931868323269,0.24308,0.22586,0.34269,16.62173,16.79607,15.95283,1760.57671,116.02423,0.53901,120.72014,18.17386,247.68353,9.98571,1760.42076,116.40436,0.64182,125.40835,13.6963,313.72939,164.13228,164.73432,165.34498,1738.0759,1758.83754,1779.10626,9.23762,10.72373,15.51224,0.54497,0.70328,0.90225,107.54988,114.43054,121.89259
5801,50.5912,206.4697170322979,-45.91717758776047,0.12099,0.1175,0.12063,17.35751,17.4692,16.65934,1276.57178,50.87912,0.5916,18.51992,43.31435,36.74667,2.93211,1264.79406,51.41588,0.46832,42.63213,40.40817,109.45292,50.44962,50.52977,50.60799,1254.33606,1265.78208,1277.81934,2.71165,2.98613,3.31401,0.3767,0.49806,0.62421,44.51677,51.54347,57.37054
5802,12.70538,256.9013248892531,1.1946440691189366,0.129,0.12812,0.19109,13.15487,13.18083,12.4152,604.77772,173.09718,0.63846,2.24803,189.80334,75.88387,1.40319,602.89964,142.88291,0.31072,183.90004,16.67577,70.8512,12.70225,12.7035,12.70472,602.25237,602.90799,603.57194,1.37586,1.40372,1.43222,0.27749,0.30994,0.34187,140.42368,142.707,145.17141
5803,156.94987,5.425430459987102,44.407498433520416,0.22808,0.21489,0.32331,17.08084,17.23684,16.40346,1309.22093,26.15583,0.2118,305.27156,352.67384,204.04685,9.07904,1317.24608,70.26676,0.29098,108.22898,173.53208,145.7049,157.59548,158.29602,159.01201,1296.96922,1315.14863,1334.07001,8.32512,9.44117,11.63351,0.10185,0.30779,0.70711,63.51647,71.18468,78.08642
5804,185.60595,66.54954875709436,18.1211588189081,0.26543,0.25211,0.38341,16.79304,16.91321,16.09889,2104.62312,56.53,0.28532,53.68297,146.69218,130.71323,7.44996,2135.28385,44.2401,0.22554,44.02684,170.78289,135.0264,182.97181,183.81112,184.69184,2085.45751,2138.53615,2195.58296,6.90825,7.70136,8.68399,0.07429,0.21745,0.42658,35.38462,47.38477,57.25366
5805,187.90959,121.7173117087123,-46.11370809494978,0.57788,0.57313,0.70288,14.47849,14.52243,13.74766,758.53797,112.45087,0.50731,21.4982,358.43527,10.42679,8.48606,757.34077,95.56924,0.70151,169.80382,174.40369,723.77137,187.3489,187.57672,187.80138,752.63018,757.42983,762.35406,9.17346,21.54436,180.43372,0.83155,0.99656,0.99994,88.74039,92.9703,103.53138
5806,323.48989,352.82140281492906,39.79033525939716,0.60851,0.60302,0.71791,15.27941,15.3334,14.55349,1783.7541,106.22627,0.47688,113.2951,258.76872,268.07993,10.26613,1812.07205,101.03743,0.4327,273.9513,75.89094,201.50475,322.31131,323.40357,324.50197,1755.81392,1804.72325,1851.87033,9.08213,10.45429,12.83494,0.14756,0.38716,0.70632,94.74883,99.9773,105.78789
5807,123.01745,296.6872860197221,-4.978437435535416,0.216,0.20641,0.30941,16.4854,16.59324,15.78541,872.74363,36.9402,0.15682,110.37844,266.3173,93.89086,4.60637,868.82045,23.4166,0.12502,228.59292,119.05745,14.93017,122.49433,122.81928,123.1437,862.64383,873.83037,886.63955,4.47164,5.16695,6.02115,0.05786,0.2009,0.43068,30.80671,43.07356,54.26843
5808,113.68932,267.698293498463,36.80901815620899,0.20881,0.20448,0.30904,16.75351,16.80178,16.0248,1817.22657,113.16015,0.28329,66.85002,79.53088,145.07762,2.41549,1705.76087,108.7705,0.01004,196.89182,81.38506,796.60293,113.49181,113.6871,113.87792,1639.62104,1713.11273,1786.10467,2.24432,2.63055,3.22668,0.08236,0.29008,0.77047,97.95376,107.51854,118.96605
5809,179.82312,66.49558222708983,-45.6150765911748,0.29991,0.28424,0.42595,16.60658,16.76016,15.92808,2490.31857,27.79393,0.28676,63.67797,58.67435,165.67485,11.48913,2495.40156,32.96318,0.23447,42.65401,85.89872,208.79553,179.56247,180.014,180.46609,2462.51021,2497.87115,2534.36781,10.89811,11.58072,12.29201,0.15161,0.23241,0.31322,27.59498,34.80194,40.79542
5810,171.78624,171.2037658620946,-63.29278866341586,0.52857,0.52334,0.55284,15.28422,15.32867,14.55364,1033.76601,129.7283,0.50898,185.53574,67.20198,128.93094,6.145,1037.47024,124.88301,0.61206,228.39366,80.70224,204.62652,171.34805,171.59767,171.83848,1026.26292,1037.80295,1048.96651,5.46463,7.47475,24.73292,0.37381,0.7815,0.98638,102.22645,118.17923,130.29884
5811,206.87024,117.8335855066773,8.932912645686791,0.39456,0.38067,0.52707,16.02599,16.12751,15.32299,840.8923,70.9773,0.8227,280.93111,5.77313,86.26913,9.42518,828.39782,42.94554,0.7185,270.0859,46.81543,98.47891,206.95213,207.71979,208.5033,816.82101,828.683,840.68448,9.6043,22.76673,100.51594,0.64457,0.95401,0.99742,50.56423,72.58035,85.49115
5812,27.79124,75.94557537093584,67.35796171013804,0.1763,0.17467,0.2679,14.20136,14.22577,13.46092,2521.60025,73.7714,0.86656,121.64025,277.27997,348.22305,1.23931,2509.81479,79.31921,0.50603,293.51934,78.72139,215.27334,27.7742,27.77933,27.78442,2498.13398,2510.2763,2522.67663,1.21111,1.24017,1.27058,0.47981,0.50762,0.53556,77.91335,79.30418,80.65625
5813,247.30423,349.19024392853845,-3.830957968135799,0.5747,0.5694,0.70013,14.9104,14.96045,14.18256,2422.08652,101.04759,0.801,123.15472,181.33886,362.42437,5.98702,2305.42215,91.66412,0.58354,288.00967,1.29937,270.02043,246.09993,246.73004,247.34183,2267.54117,2355.57129,2594.30768,5.52381,6.98615,12.95457,0.47153,0.74251,0.93959,84.2943,90.83544,98.64806
5814,118.8898,120.26773882653453,45.817713477708054,0.49117,0.48244,0.61575,14.29057,14.36442,13.57429,128.36086,12.57477,0.46626,163.95081,4.33176,11.27665,9.22696,128.16589,58.39133,0.37586,348.19824,169.95147,13.72158,118.74513,118.87149,119.00032,127.77759,128.13956,128.52485,9.37414,16.598,91.90658,0.27855,0.92293,0.99778,50.55628,67.85321,83.88636
5815,88.43475,22.675587515177302,36.73070383618816,0.17318,0.15312,0.24503,16.58509,16.89389,15.97597,2925.09017,41.78036,0.38456,154.72051,5.94404,31.40347,12.35412,2878.29537,41.68786,0.3587,149.40904,10.00155,26.48058,88.19579,88.36924,88.54716,2858.06443,2878.64484,2900.50814,12.0439,12.3571,12.66756,0.32674,0.36002,0.39287,39.19107,41.4754,43.67517
